0.0026369,2.6369e-09,1.1812e+12,1.3524e+10
0.0026468,2.6468e-09,1.1844e+12,1.3517e+10
0.0026568,2.6568e-09,1.1876e+12,1.351e+10
0.0026667,2.6667e-09,1.1908e+12,1.3503e+10
0.0026766,2.6766e-09,1.1941e+12,1.3496e+10
0.0026865,2.6865e-09,1.1973e+12,1.3489e+10
0.0026964,2.6964e-09,1.2005e+12,1.3483e+10
0.0027063,2.7063e-09,1.2037e+12,1.3476e+10
0.0027162,2.7162e-09,1.2069e+12,1.3469e+10
0.0027261,2.7261e-09,1.2102e+12,1.3463e+10
0.002736,2.736e-09,1.2134e+12,1.3456e+10
0.0027459,2.7459e-09,1.2166e+12,1.345e+10
0.0027559,2.7559e-09,1.2198e+12,1.3444e+10
0.0027658,2.7658e-09,1.2231e+12,1.3437e+10
0.0027757,2.7757e-09,1.2263e+12,1.3431e+10
0.0027856,2.7856e-09,1.2295e+12,1.3425e+10
0.0027955,2.7955e-09,1.2328e+12,1.3418e+10
0.0028054,2.8054e-09,1.236e+12,1.3412e+10
0.0028153,2.8153e-09,1.2392e+12,1.3406e+10
0.0028252,2.8252e-09,1.2424e+12,1.34e+10
0.0028351,2.8351e-09,1.2457e+12,1.3394e+10
0.002845,2.845e-09,1.2489e+12,1.3388e+10
0.002855,2.855e-09,1.2521e+12,1.3382e+10
0.0028649,2.8649e-09,1.2554e+12,1.3376e+10
0.0028748,2.8748e-09,1.2586e+12,1.337e+10
0.0028847,2.8847e-09,1.2618e+12,1.3364e+10
0.0028946,2.8946e-09,1.2651e+12,1.3358e+10
0.0029045,2.9045e-09,1.2683e+12,1.3353e+10
0.0029144,2.9144e-09,1.2715e+12,1.3347e+10
0.0029243,2.9243e-09,1.2748e+12,1.3341e+10
0.0029342,2.9342e-09,1.278e+12,1.3335e+10
0.0029441,2.9441e-09,1.2812e+12,1.333e+10
0.0029541,2.9541e-09,1.2845e+12,1.3324e+10
0.002964,2.964e-09,1.2877e+12,1.3319e+10
0.0029739,2.9739e-09,1.291e+12,1.3313e+10
0.0029838,2.9838e-09,1.2942e+12,1.3308e+10
0.0029937,2.9937e-09,1.2974e+12,1.3302e+10
0.0030036,3.0036e-09,1.3007e+12,1.3297e+10
0.0030135,3.0135e-09,1.3039e+12,1.3292e+10
0.0030234,3.0234e-09,1.3071e+12,1.3286e+10
0.0030333,3.0333e-09,1.3104e+12,1.3281e+10
0.0030432,3.0432e-09,1.3136e+12,1.3276e+10
0.0030532,3.0532e-09,1.3169e+12,1.327e+10
